id,neighbourhood_group_cleansed,room_type,instant_bookable,accommodates,bathrooms,bedrooms,beds,host_total_listings_count,distance_to_center,price,ln_price
1253076398641184626,Manhattan,Entire home/apt,False,3,1.0,1.0,,414.0,0.7792861304730752,384.0,5.953243334287785
1257659081038880456,Staten Island,Private room,False,2,2.0,6.0,6.0,1.0,16.227109648031202,230.0,5.442417710521793
1257889081334810242,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,2.0,16.72165068383639,163.0,5.099866427824199
1257965787766429833,Brooklyn,Private room,False,1,1.0,1.0,1.0,4.0,10.296951948726594,44.0,3.8066624897703196
1257991437450284242,Brooklyn,Private room,False,2,2.0,1.0,1.0,33.0,8.213806864419652,51.0,3.9512437185814275
1257992680408068954,Brooklyn,Private room,False,2,2.0,1.0,1.0,33.0,8.213806864419652,51.0,3.9512437185814275
1257994489370208832,Brooklyn,Private room,False,2,2.0,1.0,1.0,33.0,8.213806864419652,51.0,3.9512437185814275
1257996235267745870,Brooklyn,Private room,False,2,2.0,1.0,1.0,33.0,8.213806864419652,51.0,3.9512437185814275
1258103879781081502,Queens,Entire home/apt,False,4,1.0,2.0,2.0,1.0,26.425924440484234,99.0,4.605170185988092
1253101652315725220,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,124.0,4.262093970577494,190.0,5.25227342804663
1253138154486113310,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,5.0,7.546504132805717,90.0,4.51085950651685
1253378851257541753,Queens,Private room,False,2,1.0,1.0,2.0,1.0,21.941663594702444,90.0,4.51085950651685
1253587843589977678,Manhattan,Entire home/apt,False,5,2.0,2.0,2.0,123.0,1.52043775529707,330.0,5.802118375377063
1253619776470486222,Brooklyn,Private room,False,2,1.0,2.0,2.0,5.0,8.192427091736764,176.0,5.176149732573829
1253637197155495149,Brooklyn,Private room,True,4,1.0,2.0,1.0,1.0,15.69190842175783,144.0,4.976733742420574
1253661560227470722,Manhattan,Private room,False,2,2.0,1.0,1.0,21.0,6.905188758479148,76.0,4.343805421853684
1253665075484578179,Manhattan,Private room,False,2,5.0,1.0,0.0,21.0,6.905188758479148,59.0,4.0943445622221
1253666603229513507,Manhattan,Private room,False,2,5.0,1.0,0.0,21.0,6.905188758479148,62.0,4.143134726391533
1253668739384037210,Manhattan,Private room,False,2,5.0,1.0,0.0,21.0,6.905188758479148,59.0,4.0943445622221
1258122909837293497,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,261.0,0.8069637708295836,150.0,5.017279836814924
1258130810353429291,Brooklyn,Entire home/apt,False,2,1.0,2.0,2.0,5.0,13.746784801104809,110.0,4.709530201312334
1258139686313458586,Manhattan,Entire home/apt,False,3,1.0,1.0,1.0,261.0,1.0549036375074525,175.0,5.170483995038151
1258209939848337265,Queens,Private room,False,2,1.5,1.0,1.0,7.0,26.059432254546707,71.0,4.276666119016055
1258267990600001591,Queens,Private room,False,4,1.0,1.0,1.0,2.0,17.82624404219103,116.0,4.762173934797756
1258294347905673882,Queens,Entire home/apt,False,1,1.0,1.0,1.0,2.0,5.234467641525503,115.0,4.7535901911063645
1258295273477036504,Manhattan,Private room,True,1,1.0,1.0,1.0,1.0,2.401521861832834,120.0,4.795790545596741
1258549260606059097,Brooklyn,Entire home/apt,False,4,1.0,1.0,1.0,3.0,5.567112468155893,160.0,5.081404364984463
1253669986791564318,Manhattan,Private room,False,2,5.0,1.0,0.0,21.0,6.905188758479148,59.0,4.0943445622221
1253795479147635729,Manhattan,Entire home/apt,False,6,1.0,3.0,3.0,19.0,1.6773837937994953,378.0,5.937536205082426
1253914461496904082,Bronx,Entire home/apt,False,4,1.0,2.0,2.0,1.0,17.532001249149015,211.0,5.356586274672012
1254252187259766388,Manhattan,Entire home/apt,True,3,1.0,2.0,2.0,16.0,3.143232523813998,234.0,5.459585514144159
1259713131991061274,Brooklyn,Private room,False,2,1.0,1.0,1.0,2.0,13.853243741698458,114.0,4.74493212836325
1259717237108392138,Brooklyn,Entire home/apt,False,2,1.0,0.0,1.0,1.0,10.456889149011229,152.0,5.030437921392435
1259851855754285139,Queens,Entire home/apt,False,12,2.0,2.0,5.0,10.0,6.231768009516058,251.0,5.529429087511423
1258574977252189061,Queens,Private room,True,2,1.0,1.0,1.0,7.0,26.02826550123412,46.0,3.8501476017100584
1258624899903340471,Manhattan,Private room,True,2,1.0,1.0,1.0,1.0,4.405360205549315,441.0,6.091309882077698
1258664088087992224,Manhattan,Entire home/apt,False,1,1.0,1.0,1.0,222.0,1.2472799119705738,59.0,4.0943445622221
1258739292511720833,Manhattan,Entire home/apt,False,5,1.0,3.0,3.0,261.0,0.9701914259737643,200.0,5.303304908059076
1258792412151502445,Manhattan,Entire home/apt,False,8,3.0,4.0,4.0,261.0,0.8069637708295836,314.0,5.752572638825633
1258859657820234315,Queens,Entire home/apt,False,7,1.0,3.0,5.0,1.0,7.2420783571459495,335.0,5.817111159963204
1258890081501266209,Manhattan,Private room,False,1,1.0,3.0,1.0,2.0,8.122884686677716,72.0,4.290459441148391
1258919640023695289,Manhattan,Entire home/apt,True,3,1.0,1.0,1.0,1.0,4.8331497615656485,195.0,5.278114659230517
1258990448060451560,Brooklyn,Private room,False,2,1.0,1.0,1.0,19.0,10.847324457536098,62.0,4.143134726391533
1258995260807014040,Brooklyn,Private room,False,2,1.0,1.0,1.0,19.0,10.76408844696438,54.0,4.007333185232471
1259035476102833415,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,9.653909588600012,180.0,5.198497031265826
1259265744366657456,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,3.625394059062592,367.0,5.908082938168931
1259346787743465908,Manhattan,Entire home/apt,True,5,1.0,0.0,3.0,5.0,1.2102654597140319,532.0,6.278521424165844
1260146803649599371,Queens,Private room,False,1,1.0,1.0,1.0,3.0,9.122671480451531,75.0,4.330733340286331
1260236683261653180,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,14.0,6.822771444062961,92.0,4.532599493153256
1260348460977553263,Manhattan,Entire home/apt,False,3,1.0,2.0,2.0,2.0,4.881669570658066,229.0,5.438079308923196
1260357463058911445,Queens,Entire home/apt,False,4,1.0,2.0,2.0,2.0,7.215647829643587,129.0,4.867534450455582
1260362557327702841,Brooklyn,Private room,False,1,1.0,1.0,1.0,9.0,9.33076788126086,45.0,3.828641396489095
1260858320667905935,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,3.0,1.6938351390225197,225.0,5.420534999272286
1260915037346535831,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,199.0,1.7466880285551254,215.0,5.375278407684165
1261013353272775382,Manhattan,Entire home/apt,False,5,1.0,2.0,2.0,1.0,5.337384781072166,141.0,4.955827057601261
1261071280018778648,Manhattan,Entire home/apt,True,4,1.0,2.0,2.0,16.0,5.421444834459432,180.0,5.198497031265826
1261574922893047594,Manhattan,Private room,False,1,1.0,1.0,1.0,2.0,5.84951093585012,75.0,4.330733340286331
1259349297009465905,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,4.056102260456455,342.0,5.8377304471659395
1259358644643820099,Manhattan,Entire home/apt,True,5,1.0,0.0,3.0,5.0,1.1208674463008759,391.0,5.971261839790462
1259446139253642093,Manhattan,Entire home/apt,False,6,2.0,3.0,3.0,125.0,3.7805134719961395,423.0,6.049733455231958
1259556804038973191,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,2.871091335810041,212.0,5.3612921657094255
1259559725948985919,Queens,Entire home/apt,False,4,1.0,1.0,1.0,4.0,6.183951472553766,165.0,5.111987788356544
1259564174733473738,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,15.0,14.660844253397558,108.0,4.6913478822291435
1259600739349138869,Brooklyn,Entire home/apt,False,6,2.5,4.0,5.0,5.0,8.786846096870434,463.0,6.139884552226255
1259621317677057016,Queens,Private room,False,2,1.0,1.0,1.0,2.0,11.000307543987576,86.0,4.465908118654584
1267419739074836709,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,1.0,2.574319987881759,150.0,5.017279836814924
1267441997402319351,Queens,Private room,True,2,1.0,1.0,1.0,1.0,19.284708732818043,103.0,4.6443908991413725
1261637171189899749,Manhattan,Entire home/apt,False,3,1.0,1.0,0.0,21.0,1.7771210395673784,130.0,4.875197323201151
1261823101160881526,Staten Island,Entire home/apt,False,4,1.0,2.0,2.0,1.0,17.122139943322864,100.0,4.61512051684126
1261897966427843773,Brooklyn,Private room,True,2,1.5,1.0,2.0,6.0,16.19372742954764,90.0,4.51085950651685
1261914911656674600,Brooklyn,Private room,True,2,1.5,1.0,1.0,6.0,16.354844902650356,101.0,4.624972813284271
1262069500549467302,Brooklyn,Private room,False,1,1.0,1.0,1.0,3.0,12.321520058956597,70.0,4.2626798770413155
1262203902763910053,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,2.0,8.951739437940082,147.0,4.997212273764115
1262229944679607254,Manhattan,Entire home/apt,True,2,1.0,1.0,3.0,37.0,1.3367287041815692,111.0,4.718498871295094
1262362961353389278,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,9.705366117093195,38.0,3.6635616461296463
1267442159918193778,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,11.041284111490816,80.0,4.394449154672439
1267444961941371111,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,13.330849684433922,143.0,4.969813299576001
1267449405198185516,Manhattan,Private room,True,2,1.0,1.0,1.0,4.0,0.6415004075227976,273.0,5.6131281063880705
1267482075999230043,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,15.787155468472207,44.0,3.8066624897703196
1267502386529187176,Brooklyn,Entire home/apt,False,14,5.0,5.0,6.0,10.0,7.068342706566475,359.0,5.886104031450156
1267507175384078029,Brooklyn,Entire home/apt,False,3,1.0,1.0,2.0,1.0,8.680516238629242,128.0,4.859812404361672
1262392606853447214,Queens,Private room,False,2,1.0,1.0,1.0,2.0,7.869964398026282,118.0,4.77912349311153
1262429443569707658,Brooklyn,Shared room,True,1,2.0,,1.0,43.0,10.104928538058529,30.0,3.4339872044851463
1262445412425588191,Queens,Entire home/apt,False,4,1.0,2.0,2.0,2.0,8.7846872176461,161.0,5.087596335232384
1262487468831421679,Queens,Private room,True,2,1.0,1.0,1.0,2.0,5.178430711648721,75.0,4.330733340286331
1262669558765649254,Manhattan,Private room,False,3,4.0,3.0,5.0,2.0,6.237244104732746,540.0,6.293419278846481
1262879523737843355,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,2.61045498353404,506.0,6.2285110035911835
1263037188459959385,Manhattan,Entire home/apt,False,1,1.0,1.0,1.0,222.0,0.49826326058178294,53.0,3.9889840465642745
1267773974767348951,Queens,Private room,False,2,1.0,1.0,1.0,8.0,9.359733124791461,72.0,4.290459441148391
1268021034388489020,Brooklyn,Entire home/apt,True,2,1.0,1.0,2.0,3.0,5.6637844606528756,149.0,5.0106352940962555
1268060771599136207,Brooklyn,Entire home/apt,False,3,1.0,1.0,2.0,1.0,4.840102306500469,194.0,5.272999558563747
1268116616149913985,Manhattan,Entire home/apt,False,1,1.0,1.0,1.0,222.0,0.49826326058178294,53.0,3.9889840465642745
1268146645583849349,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,16.265291495760952,117.0,4.770684624465665
1268375002268643154,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,6.0,2.9219548106644755,350.0,5.860786223465865
1263130277068338483,Manhattan,Private room,False,1,1.0,1.0,1.0,4.0,1.1078609727030984,92.0,4.532599493153256
1263149353051460149,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,38.0,4.078777144892014,199.0,5.298317366548036
1263194938888022434,Manhattan,Private room,False,2,1.0,1.0,0.0,281.0,0.4952595249515306,150.0,5.017279836814924
1263227181565675061,Queens,Private room,False,1,1.0,2.0,1.0,32.0,14.122933932286557,48.0,3.8918202981106265
1263229055887420449,Queens,Private room,False,2,1.0,1.0,1.0,3.0,18.074968329023598,43.0,3.784189633918261
1263231449190626200,Manhattan,Entire home/apt,False,6,2.5,3.0,3.0,128.0,5.797480758127289,426.0,6.056784013228625
1263444991180968557,Manhattan,Entire home/apt,False,4,2.0,2.0,4.0,9.0,0.4807845367015263,491.0,6.198478716492308
1268379012796078651,Queens,Private room,False,1,1.0,1.0,1.0,5.0,12.869528203977236,133.0,4.897839799950911
1268383579464213732,Brooklyn,Entire home/apt,False,8,3.5,4.0,5.0,1.0,8.905623434226191,547.0,6.306275286948016
1268458604993664493,Brooklyn,Private room,False,1,1.0,1.0,1.0,6.0,5.682765425869868,84.0,4.442651256490317
1268464235583305425,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,12.894927019854416,54.0,4.007333185232471
1268465861825875800,Queens,Entire home/apt,False,5,2.0,2.0,2.0,1.0,24.18423934774397,199.0,5.298317366548036
1268747298409857069,Queens,Private room,False,1,1.0,1.0,1.0,5.0,12.931498828429943,116.0,4.762173934797756
1268814871935282244,Brooklyn,Entire home/apt,True,2,1.0,1.0,1.0,4.0,7.706378613430495,137.0,4.927253685157205
1263621622649556247,Manhattan,Entire home/apt,False,6,2.0,2.0,3.0,10.0,0.7054777862390017,295.0,5.69035945432406
1263703137945370807,Manhattan,Entire home/apt,False,1,1.0,1.0,1.0,222.0,0.49826326058178294,57.0,4.060443010546419
1263758349868059423,Brooklyn,Entire home/apt,False,2,1.0,2.0,5.0,4.0,5.1090891859908565,333.0,5.811140992976701
1263817435303552137,Manhattan,Entire home/apt,False,3,1.5,1.0,1.0,57.0,4.589032792452505,200.0,5.303304908059076
1263836565731458704,Manhattan,Entire home/apt,False,5,1.0,3.0,4.0,73.0,5.47762048545526,160.0,5.081404364984463
1263845056327420894,Manhattan,Entire home/apt,False,1,1.0,1.0,1.0,222.0,1.2656938294010458,53.0,3.9889840465642745
1263864982013283068,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,5.013647243876426,95.0,4.564348191467836
1268855545383944589,Manhattan,Entire home/apt,False,1,1.0,1.0,1.0,222.0,0.49826326058178294,53.0,3.9889840465642745
1268857796709953729,Manhattan,Entire home/apt,False,4,1.0,1.0,2.0,3.0,0.4920307279966839,136.0,4.919980925828125
1268927362692556489,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,222.0,2.3704233532175594,81.0,4.406719247264253
1268950356586183928,Brooklyn,Private room,True,2,1.0,1.0,1.0,1.0,5.489714710053716,455.0,6.1224928095143865
1268967871754513027,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,2.0,8.850471816234576,72.0,4.290459441148391
1268971029526152451,Queens,Private room,False,2,1.0,1.0,1.0,1.0,15.648844049912809,68.0,4.23410650459726
1269004912797968568,Queens,Private room,False,2,1.0,1.0,1.0,17.0,15.271359470855531,88.0,4.48863636973214
1269384646230679383,Manhattan,Private room,False,2,1.0,1.0,1.0,311.0,10.187075731539062,50.0,3.9318256327243257
1269632299940546846,Queens,Private room,True,2,3.5,2.0,2.0,41.0,10.668713143827313,78.0,4.3694478524670215
1263907024375050215,Brooklyn,Private room,False,2,1.0,1.0,1.0,3.0,13.18250904410363,116.0,4.762173934797756
1263984426933497706,Manhattan,Private room,False,2,1.0,1.0,1.0,2.0,7.748925082760777,120.0,4.795790545596741
1264002589926448873,Queens,Private room,False,1,1.0,1.0,1.0,32.0,13.835224055816035,42.0,3.7612001156935624
1264089062763645578,Manhattan,Private room,False,2,1.0,1.0,0.0,281.0,1.2109741512397831,200.0,5.303304908059076
1264218955602311221,Brooklyn,Private room,False,1,2.0,4.0,1.0,1569.0,16.19559567504941,29.0,3.4011973816621555
1264463097113457641,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,5.0,3.4731953168236918,185.0,5.225746673713202
1264487349748909151,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,2.0,3.590399350882662,324.0,5.783825182329737
1264515289633071842,Brooklyn,Entire home/apt,False,4,1.0,2.0,2.0,3.0,5.622918817580949,168.0,5.1298987149230735
1270374216025896711,Manhattan,Entire home/apt,True,3,1.0,1.0,1.0,414.0,2.417153219664857,308.0,5.733341276897746
1270405869841506516,Brooklyn,Private room,False,1,2.0,1.0,1.0,37.0,7.480966704971345,44.0,3.8066624897703196
1270562942653571221,Brooklyn,Entire home/apt,True,1,1.0,1.0,1.0,1.0,8.703283823532113,106.0,4.672828834461906
1270574959477241737,Bronx,Private room,False,2,1.0,1.0,1.0,3.0,9.85660179703019,76.0,4.343805421853684
1270603216365109303,Queens,Private room,False,1,3.5,1.0,1.0,41.0,10.507316533793436,45.0,3.828641396489095
1270917903320485839,Manhattan,Entire home/apt,True,4,1.0,1.0,2.0,1.0,3.9115974977255807,520.0,6.255750041753367
1271084693192776630,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,6.920752571871193,200.0,5.303304908059076
1271108885421186646,Bronx,Private room,False,1,1.0,1.0,1.0,7.0,8.26491511846978,52.0,3.970291913552122
1271183066337962796,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,2.0,13.007242938986835,77.0,4.356708826689592
1264556878473593913,Brooklyn,Private room,False,1,1.0,1.0,1.0,4.0,10.504667005863013,30.0,3.4339872044851463
1264624602647804682,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,2.0,4.587278384630227,170.0,5.14166355650266
1265121669457252989,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,2.0,7.31787797728796,220.0,5.3981627015177525
1265214142866615616,Brooklyn,Private room,False,2,1.0,1.0,1.0,2.0,12.237838147359156,80.0,4.394449154672439
1266014815917634997,Brooklyn,Entire home/apt,True,2,1.0,1.0,1.0,1.0,10.15609935955427,230.0,5.442417710521793
1266050526914264495,Manhattan,Entire home/apt,True,4,1.5,1.0,2.0,1.0,3.027945434323714,525.0,6.26530121273771
1266099614220985016,Queens,Private room,False,2,1.0,1.0,1.0,3.0,19.969880795177303,60.0,4.110873864173311
1266221816823918152,Queens,Private room,False,1,1.0,1.0,1.0,20.0,16.17914611045301,37.0,3.6375861597263857
1266245822009648197,Manhattan,Private room,False,4,0.5,1.0,1.0,14.0,0.86862981246673,300.0,5.707110264748875
1266643445383332317,Manhattan,Entire home/apt,False,3,1.0,1.0,1.0,17.0,2.3798442703148446,215.0,5.375278407684165
1271709679323290053,Brooklyn,Private room,False,2,1.0,1.0,3.0,2.0,15.606277698483272,116.0,4.762173934797756
1272034614019315625,Brooklyn,Private room,False,2,1.5,1.0,1.0,18.0,11.843772940781163,58.0,4.07753744390572
1272041384933906281,Brooklyn,Private room,False,1,1.0,1.0,1.0,6.0,5.809041774297501,70.0,4.2626798770413155
1272045884796246875,Queens,Private room,False,1,1.0,1.0,1.0,32.0,14.116741928188967,47.0,3.871201010907891
1272076657921142795,Brooklyn,Entire home/apt,False,6,2.0,3.0,3.0,10.0,13.583627094068568,188.0,5.241747015059643
1272090830944120848,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,9.0,8.139191698116843,160.0,5.081404364984463
1272394631792431577,Manhattan,Entire home/apt,True,4,1.0,1.0,1.0,21.0,5.862780371458199,260.0,5.564520407322694
1272471144938598757,Manhattan,Entire home/apt,True,4,1.0,2.0,3.0,14.0,3.2420809919410316,399.0,5.991464547107982
1266664600275277605,Queens,Private room,True,1,1.0,1.0,1.0,2.0,23.9210259357962,122.0,4.812184355372417
1266667267842633649,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,5.103287306950679,75.0,4.330733340286331
1266682491308851581,Staten Island,Entire home/apt,False,2,1.0,0.0,1.0,1.0,19.046172945586136,90.0,4.51085950651685
1266794251371041592,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,7.904028425498435,60.0,4.110873864173311
1266812732373818616,Brooklyn,Entire home/apt,False,4,2.0,2.0,2.0,1.0,8.313161820339687,255.0,5.545177444479562
1267386030421794104,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,4.165411981114566,190.0,5.25227342804663
1272520998450886557,Brooklyn,Private room,False,2,2.0,1.0,2.0,38.0,9.003970049556388,42.0,3.7612001156935624
1272525324288177768,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,387.0,2.4511491351155597,133.0,4.897839799950911
1272532389343933720,Manhattan,Entire home/apt,False,4,2.0,2.0,2.0,128.0,1.2141439660884672,368.0,5.910796644040527
1272553847685302526,Queens,Private room,False,2,1.0,1.0,1.0,7.0,10.825062490862468,89.0,4.499809670330265
1272561496572653839,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,2.6567986107472485,194.0,5.272999558563747
1273057132703639608,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,0.791076607361961,322.0,5.777652323222656
1267393506454063866,Queens,Private room,True,1,3.5,1.0,1.0,41.0,10.511355065409813,45.0,3.828641396489095
1273876665856413802,Manhattan,Private room,True,1,1.5,1.0,1.0,43.0,9.956861171037492,76.0,4.343805421853684
1273887750459953967,Manhattan,Private room,True,1,1.5,1.0,1.0,43.0,9.966363672657494,83.0,4.430816798843313
1273892061324035629,Manhattan,Private room,True,1,1.5,1.0,1.0,43.0,10.099137627839761,83.0,4.430816798843313
1273897940988961625,Manhattan,Private room,True,1,1.5,1.0,1.0,43.0,9.960961718373978,71.0,4.276666119016055
1273901684572144919,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,0.791076607361961,323.0,5.780743515792329
1273902018372064612,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,0.791076607361961,318.0,5.765191102784844
1273902320926333163,Manhattan,Entire home/apt,True,4,2.0,2.0,2.0,,0.791076607361961,467.0,6.148468295917647
1273057459599805099,Manhattan,Entire home/apt,True,4,1.0,2.0,2.0,,1.1520200845664872,559.0,6.327936783729195
1273130357269006929,Staten Island,Private room,False,2,1.5,1.0,1.0,1.0,15.146698360925704,44.0,3.8066624897703196
1273164237231671619,Queens,Private room,True,1,1.0,1.0,1.0,5.0,22.658425911228324,85.0,4.454347296253507
1273217040868413375,Manhattan,Private room,False,1,1.0,1.0,1.0,5.0,4.488239169417913,83.0,4.430816798843313
1273239150338408058,Manhattan,Private room,False,2,2.0,1.0,0.0,8.0,7.5390873211530955,56.0,4.04305126783455
1273264356481916955,Queens,Entire home/apt,False,2,1.0,1.0,2.0,1.0,15.422740632203386,143.0,4.969813299576001
1273264444294675676,Manhattan,Entire home/apt,True,3,1.0,3.0,3.0,43.0,10.001438151509817,197.0,5.288267030694535
1273276578912529519,Manhattan,Private room,True,1,1.5,1.0,1.0,43.0,10.147496059308084,58.0,4.07753744390572
1273296823713192279,Queens,Private room,False,2,1.0,1.0,1.0,2.0,4.8666912053042655,50.0,3.9318256327243257
1273359886259634804,Manhattan,Private room,False,1,1.0,1.0,1.0,2.0,7.98097145935321,30.0,3.4339872044851463
1273429017227572621,Manhattan,Entire home/apt,True,5,2.0,2.0,2.0,51.0,3.5971697699105643,194.0,5.272999558563747
1273902714324988592,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,4.340788176506369,302.0,5.713732805509369
1273906310008098256,Manhattan,Private room,False,1,1.0,1.0,1.0,5.0,4.480693951209311,84.0,4.442651256490317
1273999441913457977,Manhattan,Entire home/apt,False,2,1.0,,1.0,387.0,3.328843739613928,187.0,5.236441962829949
1274076570220792723,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,8.482120455763292,90.0,4.51085950651685
1274143776879009441,Brooklyn,Private room,False,1,1.0,1.0,1.0,7.0,10.198568381232056,88.0,4.48863636973214
1274200907157913935,Brooklyn,Private room,False,2,1.0,1.0,1.0,7.0,10.281650422314216,96.0,4.574710978503383
1274492556229322940,Manhattan,Entire home/apt,True,4,1.0,2.0,2.0,,3.2615403963472605,510.0,6.236369590203704
1274605231101485814,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,11.357932281440448,89.0,4.499809670330265
1279717291672022825,Manhattan,Entire home/apt,True,6,1.0,2.0,2.0,21.0,5.671894140557988,319.0,5.768320995793772
1279747786358341953,Manhattan,Entire home/apt,True,6,1.0,2.0,2.0,21.0,5.840201185638654,340.0,5.831882477283517
1279759802665836048,Queens,Entire home/apt,True,2,1.0,1.0,1.0,15.0,15.068307999870534,102.0,4.634728988229636
1279760233718399289,Manhattan,Private room,True,2,1.0,1.0,1.0,10.0,0.1473074954708183,547.0,6.306275286948016
1279841263666952825,Bronx,Entire home/apt,True,2,1.0,0.0,1.0,2248.0,7.394802381027213,162.0,5.093750200806762
1279846130440111446,Bronx,Entire home/apt,True,2,1.0,0.0,1.0,2248.0,7.394802381027213,143.0,4.969813299576001
1279894814266093381,Manhattan,Private room,True,2,1.0,1.0,1.0,10.0,0.8594101634028377,548.0,6.3080984415095305
1280015420663996112,Queens,Entire home/apt,False,4,1.0,1.0,1.0,5.0,6.533025134468456,148.0,5.003946305945459
1274660031840113700,Manhattan,Entire home/apt,True,10,2.0,5.0,5.0,16.0,0.6507559781479699,342.0,5.8377304471659395
1274691077561855573,Staten Island,Private room,False,2,1.0,1.0,1.0,1.0,28.426456120059342,87.0,4.477336814478207
1274722590671904755,Brooklyn,Private room,False,2,2.0,1.0,1.0,6.0,12.28472593627119,80.0,4.394449154672439
1274773188072371454,Staten Island,Entire home/apt,False,5,1.0,2.0,4.0,15.0,18.182717558647205,109.0,4.700480365792417
1274820999428562667,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,5.0,2.9518006594137915,312.0,5.746203190540153
1274826163511555978,Queens,Entire home/apt,False,1,1.0,1.0,1.0,6.0,18.006677085676962,72.0,4.290459441148391
1274909412180886814,Brooklyn,Entire home/apt,False,4,1.0,2.0,2.0,1.0,20.041772247927828,142.0,4.962844630259907
1274943629134607784,Queens,Private room,False,1,2.0,1.0,1.0,32.0,14.063939111584597,41.0,3.7376696182833684
1275276318052624457,Brooklyn,Private room,False,1,1.0,1.0,1.0,3.0,10.566628849837855,50.0,3.9318256327243257
1280039155054913587,Brooklyn,Private room,False,1,1.0,1.0,1.0,6.0,5.633771257441817,70.0,4.2626798770413155
1280374394750477239,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,124.0,1.4483416892564815,190.0,5.25227342804663
1280653458160564660,Brooklyn,Entire home/apt,True,6,2.0,2.0,3.0,5.0,10.299431780124618,144.0,4.976733742420574
1280784833142464571,Queens,Private room,False,1,1.0,1.0,1.0,20.0,16.126396678289353,45.0,3.828641396489095
1281059918783004753,Brooklyn,Private room,False,1,2.0,1.0,1.0,1.0,8.73344100304005,39.0,3.6888794541139363
1281093134421029387,Brooklyn,Entire home/apt,True,3,1.5,3.0,3.0,3.0,11.667360542596642,260.0,5.564520407322694
1281410200551469789,Queens,Private room,False,2,2.0,1.0,1.0,2.0,9.862222289950244,111.0,4.718498871295094
1275404590621392936,Brooklyn,Entire home/apt,False,3,1.0,2.0,2.0,2.0,6.008988373517794,397.0,5.986452005284438
1275475475744269192,Manhattan,Entire home/apt,False,4,1.0,2.0,2.0,5.0,12.978504210895093,105.0,4.663439094112067
1275489843344572046,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1.0,4.661235103914257,288.0,5.666426688112432
1275564905070237292,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,3.0,7.546539191101347,90.0,4.51085950651685
1275569928037006283,Brooklyn,Entire home/apt,False,2,2.0,1.0,1.0,1.0,10.498159058633458,189.0,5.247024072160486
1276167665304314021,Queens,Private room,False,1,1.0,1.0,1.0,6.0,4.800658842500073,54.0,4.007333185232471
1276211315180548863,Bronx,Entire home/apt,False,4,1.0,2.0,2.0,6.0,8.296617038673784,79.0,4.382026634673881
1276222246131959855,Brooklyn,Entire home/apt,False,6,1.0,3.0,3.0,7.0,10.922621204335183,224.0,5.41610040220442
