,accommodates,price,host_total_listings_count,review_scores_rating,latitude,longitude,availability_365,distance_to_center,instant_bookable,room_type
454,1.0,103.0,2.0,5.0,40.85209,-73.93941,87,16.47983814762894,f,Private room
456,1.0,80.0,6.0,4.86,40.76448,-73.98667,362,5.980911384767688,f,Private room
459,5.0,304.0,2.0,4.81,40.67707,-73.97062,358,4.962447609434167,f,Entire home/apt
463,3.0,252.0,2.0,4.85,40.72371,-73.99663,142,1.454917125374512,f,Entire home/apt
465,2.0,120.0,4.0,4.67,40.79903,-73.96297,322,10.258424195686919,f,Entire home/apt
466,5.0,210.0,5.0,4.86,40.71116,-73.94721,89,4.959496052118113,f,Entire home/apt
467,3.0,200.0,1.0,4.81,40.68928,-73.93908,364,6.215865216629787,f,Entire home/apt
468,2.0,218.0,3.0,4.79,40.71937,-73.98387,79,2.0072170410042425,f,Entire home/apt
472,1.0,45.0,6.0,4.55,40.68567,-73.94865,299,5.6955384027932885,f,Private room
474,2.0,100.0,1.0,5.0,40.67604,-73.96865,254,5.154239856513678,f,Entire home/apt
480,2.0,45.0,2.0,4.65,40.8239,-73.94242,240,13.472026673692081,f,Private room
482,2.0,120.0,1.0,4.73,40.79046,-73.94576,120,10.023479050819908,f,Entire home/apt
483,6.0,314.0,1.0,4.89,40.68607,-73.98074,235,3.650587231671896,f,Entire home/apt
484,2.0,150.0,1.0,4.86,40.69775,-73.92615,215,6.935117508140891,f,Entire home/apt
490,1.0,59.0,2.0,5.0,40.82875,-73.93969,365,14.058191567868235,f,Private room
491,2.0,125.0,2.0,4.85,40.81695,-73.94723,132,12.602148248878088,f,Entire home/apt
498,6.0,433.0,2.0,5.0,40.6605,-73.98332,217,6.114649492224556,f,Entire home/apt
499,1.0,80.0,7.0,4.55,40.66272,-73.98913,150,5.740009234494276,f,Private room
501,1.0,75.0,8.0,4.75,40.78105,-73.97858,241,7.940824137162167,f,Private room
502,2.0,84.0,1.0,4.62,40.66167,-73.96152,73,6.8050066906024815,f,Entire home/apt
504,3.0,1000.0,17.0,4.95,40.77416,-73.98591,364,7.037775622426979,f,Entire home/apt
507,8.0,150.0,3.0,4.92,40.50863,-74.24135,334,30.160956500461175,f,Entire home/apt
512,2.0,135.0,2.0,5.0,40.68308,-73.92416,365,7.647715430930405,f,Entire home/apt
514,2.0,308.0,29.0,4.75,40.73249053955078,-73.99999237060547,321,2.255337005965286,t,Entire home/apt
515,2.0,43.0,1.0,4.86,40.70209,-73.91476,133,7.782444141910346,f,Private room
516,6.0,134.0,2.0,4.87,40.82335,-73.95322,291,13.079472517546614,f,Entire home/apt
517,2.0,308.0,3.0,4.93,40.72057081537138,-73.96010448151357,269,3.9663939560979746,f,Entire home/apt
518,2.0,108.0,3.0,4.74,40.70873,-73.91732,218,7.489068918694067,f,Entire home/apt
520,3.0,190.0,2.0,5.0,40.68955,-73.96681,365,4.1910891404128545,f,Private room
521,5.0,301.0,2.0,4.8,40.70977,-73.95917,93,3.9620927670449335,f,Entire home/apt
522,2.0,77.0,5.0,4.32,40.66051,-73.95078,240,7.443425592869945,f,Private room
523,2.0,153.0,6.0,4.69,40.67677,-73.96283,305,5.407633922796962,f,Entire home/apt
525,2.0,70.0,2.0,4.79,40.63139,-74.08169,364,11.069427562296271,f,Private room
526,2.0,173.0,2.0,4.89,40.76277923583984,-73.9910888671875,102,5.705748124466137,f,Private room
527,1.0,74.0,4.0,4.63,40.75608,-73.91768,300,8.867561439710391,f,Private room
529,2.0,150.0,3.0,4.86,40.71406,-73.96749,89,3.250423610391382,f,Private room
535,1.0,54.0,3.0,4.86,40.66014,-73.98311,182,6.158213394100628,f,Private room
537,2.0,88.0,2.0,4.76,40.67808,-73.9573,58,5.631230661711078,f,Private room
538,6.0,126.0,17.0,4.72,40.67382,-73.94012,348,7.041446269443819,f,Entire home/apt
539,5.0,595.0,1.0,4.95,40.72493743896485,-73.9961929321289,293,1.5900813490655723,t,Entire home/apt
540,2.0,330.0,2.0,4.94,40.68178,-73.96471,170,4.895719554182159,f,Private room
543,2.0,273.0,3.0,4.49,40.7334228896557,-73.9855102558238,59,2.877714193210978,f,Entire home/apt
544,2.0,61.0,1.0,4.81,40.69958,-73.90251,212,8.846398645837363,f,Private room
546,8.0,2500.0,17.0,4.86,40.77493,-73.98732,364,7.093590776991853,f,Entire home/apt
549,5.0,243.0,2.0,4.88,40.81711,-73.94736,180,12.614217116541958,f,Entire home/apt
550,2.0,90.0,4.0,4.95,40.82193,-73.94175,120,13.294213882588226,f,Private room
551,2.0,90.0,4.0,4.88,40.822964,-73.942474,219,13.37478469587795,f,Private room
553,2.0,230.0,1.0,4.9,40.72369,-73.97849,342,2.620499489090292,f,Private room
554,4.0,267.0,6.0,4.53,40.71084,-73.96205,183,3.7115836286565678,t,Entire home/apt
555,2.0,185.0,1.0,4.63,40.71879,-73.99176,117,1.3776074091980632,f,Entire home/apt
558,1.0,81.0,2.0,4.8,40.67646,-73.97875,334,4.64193415480805,f,Private room
559,1.0,171.0,3.0,4.17,40.73523,-74.00341,365,2.511710230729368,f,Private room
561,1.0,100.0,2.0,5.0,40.71028,-73.91649,178,7.550641017680316,f,Private room
567,2.0,175.0,3.0,4.95,40.76119,-73.99225,355,5.5121090115215345,f,Private room
568,2.0,82.0,5.0,4.52,40.67432,-73.94744,60,6.5289739248831244,f,Private room
569,1.0,92.0,25.0,4.74,40.68634,-73.95055,341,5.5202037949097384,f,Private room
570,3.0,230.0,2.0,4.88,40.82274,-73.95408,93,12.991148365775205,f,Entire home/apt
572,2.0,53.0,8.0,4.5,40.65043,-74.00387,1,6.929594084020375,f,Private room
573,2.0,161.0,10.0,4.95,40.74793,-73.97887,296,4.533580129387317,f,Entire home/apt
574,3.0,159.0,10.0,5.0,40.74793,-73.97887,77,4.533580129387317,f,Entire home/apt
576,4.0,225.0,16.0,4.79,40.67595,-73.95121,365,6.17036639761794,t,Entire home/apt
577,14.0,500.0,1.0,4.92,40.68169,-73.9769,365,4.235099381247111,f,Entire home/apt
578,6.0,600.0,6.0,4.93,40.71404,-73.96077,334,3.8162242678433755,f,Entire home/apt
582,2.0,283.0,1.0,5.0,40.71583,-73.96277,346,3.6611022643866544,f,Entire home/apt
583,2.0,65.0,2.0,4.9,40.77266,-73.92268,365,9.679922235663536,f,Private room
586,2.0,670.0,2.0,4.84,40.60402,-73.97038,365,12.455936944820756,f,Entire home/apt
587,2.0,97.0,1.0,4.8,40.80682,-73.94814,335,11.542352135878984,f,Entire home/apt
588,2.0,168.0,3.0,4.76,40.72428,-73.99579,365,1.5467996654420373,f,Private room
591,2.0,190.0,1.0,4.93,40.69149,-73.93662,338,6.308571892596791,f,Private room
593,4.0,246.0,2.0,4.9,40.709278,-73.954689,250,4.343096032388803,f,Entire home/apt
595,2.0,78.0,5.0,4.28,40.6582,-73.95088,274,7.6403994555972155,f,Private room
596,6.0,95.0,7.0,4.72,40.74836,-73.89686,292,10.014722092254848,f,Entire home/apt
597,2.0,78.0,9.0,4.78,40.60066,-74.08902,362,14.293819360643496,t,Private room
602,1.0,60.0,2.0,4.87,40.74109,-73.92398,331,7.598225292901849,f,Private room
604,2.0,146.0,3.0,4.8,40.68278,-73.93863,177,6.584908161266983,f,Private room
606,2.0,590.0,2.0,4.87,40.72544,-73.9805,179,2.5733070717675957,f,Private room
607,4.0,270.0,5.0,4.82,40.80749,-73.94853,362,11.59616237965709,f,Entire home/apt
608,2.0,196.0,3.0,4.79,40.7288,-73.98731,305,2.3830058320995766,f,Entire home/apt
609,2.0,58.0,9.0,4.5,40.60194,-74.09024,358,14.221008587487654,f,Private room
611,2.0,240.0,1.0,4.83,40.68176,-73.99473,365,3.5725066775887386,f,Private room
612,2.0,200.0,4.0,4.8,40.68375,-73.96142,84,4.951420804787589,f,Entire home/apt
613,6.0,95.0,7.0,4.81,40.7484,-73.89892,290,9.857330149974958,f,Entire home/apt
615,2.0,83.0,3.0,4.72,40.67942,-73.97252,297,4.657400076098587,f,Private room
619,2.0,153.0,1.0,4.93,40.76114,-73.99369,148,5.48240436031197,f,Entire home/apt
620,1.0,58.0,5.0,4.21,40.72516,-73.95004,274,4.915775401451092,f,Private room
621,3.0,303.0,11.0,5.0,40.78615,-73.97454,353,8.583892105014712,f,Entire home/apt
622,3.0,230.0,11.0,4.91,40.78552,-73.97435,344,8.52229226173146,f,Entire home/apt
623,2.0,100.0,2.0,4.92,40.76797,-73.91625,178,9.742993460083158,f,Private room
624,7.0,95.0,7.0,4.54,40.74874,-73.89746,336,9.985155831731614,f,Entire home/apt
625,2.0,250.0,1.0,4.86,40.73524,-73.99817,365,2.5890407712825403,f,Entire home/apt
628,2.0,88.0,2.0,4.72,40.72585,-73.98542,3,2.2674982545159197,f,Entire home/apt
629,4.0,428.0,40.0,4.73,40.73756,-73.9535,68,5.216152995762668,f,Entire home/apt
630,4.0,449.0,40.0,4.78,40.73756,-73.9535,60,5.216152995762668,f,Entire home/apt
639,2.0,72.0,2.0,4.84,40.79995346069336,-73.96089172363281,358,10.417121167884014,f,Private room
640,2.0,301.0,3.0,4.87,40.73737,-73.95354,139,5.202140004802917,f,Entire home/apt
642,6.0,175.0,3.0,4.5,40.69266,-73.90362,365,8.915414200166337,f,Entire home/apt
643,2.0,200.0,2.0,4.81,40.72734,-74.00094,144,1.6801232674558746,f,Entire home/apt
645,1.0,117.0,3.0,4.64,40.73171,-73.98615,345,2.6939930002285584,f,Private room
646,2.0,150.0,2.0,4.52,40.68023419130707,-73.93856346191183,265,6.737322310667954,f,Entire home/apt
648,1.0,142.0,3.0,4.6,40.79525,-73.96385,255,9.839393011699933,f,Private room
650,2.0,49.0,2.0,4.85,40.68471,-73.94073,318,6.324301874010276,f,Private room
652,2.0,128.0,6.0,4.52,40.73298,-73.98694,274,2.766794269718562,f,Shared room
653,2.0,92.0,2.0,4.78,40.66559,-73.93348,293,8.054567006193265,f,Entire home/apt
657,6.0,353.0,1.0,4.94,40.78365,-73.8381,273,16.19493090049168,f,Entire home/apt
658,2.0,94.0,1.0,4.68,40.69135263700129,-73.95725161773552,159,4.748373805717802,f,Entire home/apt
659,1.0,47.0,58.0,4.77,40.7588,-73.92815,362,8.323805261808484,f,Private room
661,2.0,500.0,1.0,5.0,40.73464,-74.00349,173,2.4457673287284813,f,Entire home/apt
662,1.0,77.0,11.0,4.71,40.8666,-73.85532,270,21.30008703595987,f,Private room
663,2.0,86.0,2.0,4.93,40.76592,-73.92707,89,8.900664244284028,f,Private room
665,3.0,388.0,2.0,4.76,40.78349,-73.98221,354,8.119886847381716,f,Entire home/apt
666,2.0,110.0,3.0,4.8,40.66241,-73.99197,168,5.719070345697869,f,Entire home/apt
668,4.0,850.0,2.0,4.8,40.73172,-73.98985,362,2.5130710182008165,f,Entire home/apt
674,6.0,123.0,3.0,4.51,40.63145,-73.95882,307,9.875356323179787,f,Entire home/apt
676,7.0,351.0,2.0,4.95,40.78711,-73.97226,157,8.746018644226362,f,Entire home/apt
677,2.0,170.0,6.0,4.75,40.7988,-73.96113,89,10.290431617098664,f,Private room
679,6.0,314.0,12.0,4.6,40.7565,-73.7616,365,21.16100792114334,f,Entire home/apt
680,4.0,170.0,4.0,4.89,40.69619,-73.98324,84,2.6584807481795,f,Entire home/apt
681,2.0,108.0,2.0,4.93,40.82771,-73.94468,274,13.789316533544556,f,Entire home/apt
682,2.0,120.0,1.0,4.74,40.71738,-73.99231,122,1.265627998053818,f,Entire home/apt
683,2.0,165.0,5.0,4.91,40.66077,-73.9569,306,7.108399644683338,f,Private room
686,6.0,160.0,3.0,4.88,40.71586,-73.9453,242,5.12907115378485,f,Entire home/apt
687,8.0,199.0,4.0,4.61,40.68769,-73.91286,285,8.331940394365686,f,Entire home/apt
688,2.0,120.0,9.0,4.63,40.72959300603329,-73.99946608183235,295,1.954823642586058,f,Entire home/apt
689,2.0,148.0,4.0,4.66,40.71204,-73.96459,92,3.49236192642158,f,Entire home/apt
693,1.0,100.0,2.0,4.41,40.79497173980575,-73.97383419264895,336,9.538355466966273,f,Private room
696,4.0,158.0,3.0,4.92,40.69908,-73.95317,40,4.7059118891198475,f,Entire home/apt
697,1.0,52.0,4.0,4.61,40.75493,-73.8236,359,16.070314923420035,f,Private room
698,3.0,129.0,3.0,5.0,40.68167,-73.93801,178,6.692937983034009,f,Private room
699,3.0,128.0,1.0,4.65,40.64075,-73.96377,203,8.760668468438661,f,Entire home/apt
701,2.0,260.0,2.0,4.56,40.79865,-73.97135,354,9.990294572255088,f,Entire home/apt
703,4.0,209.0,2.0,4.52,40.67506,-73.95866,156,5.786461520456453,f,Entire home/apt
704,1.0,100.0,1.0,4.93,40.66822,-73.99365,336,5.0576911985951085,f,Private room
705,1.0,53.0,13.0,4.15,40.70943,-73.92446,307,6.8837916377452535,f,Private room
706,2.0,201.0,6.0,4.76,40.79455,-73.97188,180,9.541710666489523,t,Private room
708,3.0,61.0,5.0,4.56,40.67562,-73.98259,185,4.574511477220977,f,Private room
709,3.0,249.0,2.0,4.94,40.71301,-73.94752,335,4.930332593628167,f,Entire home/apt
713,4.0,346.0,13.0,4.73,40.73277,-74.00267,49,2.246317021809527,f,Entire home/apt
714,1.0,73.0,1.0,4.85,40.71562,-73.98401,299,1.8823291567947404,f,Private room
716,4.0,189.0,4.0,4.78,40.68139,-73.91538,360,8.398021632253613,f,Entire home/apt
717,4.0,165.0,4.0,4.74,40.68175,-73.91372,313,8.509246458111537,f,Entire home/apt
721,1.0,43.0,4.0,4.95,40.64805,-74.00886,231,7.195876292817435,f,Private room
722,1.0,57.0,3.0,4.83,40.73336,-73.95815,306,4.640441897347064,f,Private room
727,4.0,103.0,1.0,4.84,40.67103,-73.95649,321,6.239644449678896,f,Entire home/apt
728,3.0,95.0,1.0,4.68,40.64541,-73.97307,365,7.984355774318533,f,Entire home/apt
729,2.0,180.0,2.0,4.79,40.814278,-73.960243,132,11.931727171524392,f,Entire home/apt
731,1.0,140.0,11.0,4.83,40.74793,-73.98017,252,4.479312242961201,t,Private room
733,4.0,249.0,4.0,4.88,40.74222,-74.00381,315,3.2846102400959762,f,Entire home/apt
737,2.0,230.0,1.0,4.6,40.77149,-73.98071,228,6.873024609322001,f,Entire home/apt
742,4.0,225.0,1.0,5.0,40.77559,-73.9072,362,10.870099340102879,f,Entire home/apt
746,2.0,185.0,3.0,4.82,40.80196,-73.96349,59,10.548845953240177,f,Entire home/apt
747,1.0,75.0,2.0,4.87,40.75087,-73.80999,123,17.052987323921265,f,Private room
748,4.0,500.0,9.0,4.86,40.74558,-73.97187,365,4.649994768717954,f,Entire home/apt
750,8.0,426.0,10.0,4.79,40.6799,-73.96535,353,5.007796171633167,f,Entire home/apt
755,2.0,136.0,4.0,4.92,40.7072505,-73.9399195,196,5.60427372519619,t,Private room
756,1.0,79.0,3.0,5.0,40.83485,-73.94943,363,14.391054314147796,f,Private room
762,2.0,174.0,4.0,4.63,40.78605,-73.97092,163,8.672474819303167,f,Entire home/apt
764,2.0,280.0,1.0,4.8,40.68533,-73.95925,315,4.982351819596455,f,Entire home/apt
766,1.0,250.0,1.0,4.81,40.73976,-73.99512,257,3.142900289864932,f,Entire home/apt
769,4.0,250.0,4.0,4.71,40.8055,-73.94696,362,11.452309567852524,f,Entire home/apt
772,1.0,81.0,3.0,4.29,40.76963,-73.95034,365,7.876217016380855,f,Private room
773,2.0,67.0,1.0,4.66,40.85551,-73.93459,325,16.977346097165764,f,Entire home/apt
774,3.0,78.0,5.0,4.46,40.67265,-73.94803,347,6.615126074608195,f,Private room
775,3.0,271.0,3.0,4.89,40.72823,-74.00126,344,1.7697032089531324,f,Entire home/apt
777,2.0,99.0,5.0,4.57,40.82106,-73.95605,270,12.75975051411577,f,Private room
778,4.0,481.0,3.0,4.85,40.7458,-73.99857,252,3.7305566786404434,f,Entire home/apt
780,4.0,250.0,2.0,5.0,40.67075,-73.95179,309,6.53369381984075,f,Entire home/apt
781,1.0,64.0,6.0,4.84,40.68838398698687,-73.93455910435819,30,6.604019282432754,f,Private room
783,3.0,134.0,4.0,4.65,40.68767,-73.96468,325,4.46160517972214,t,Private room
786,1.0,114.0,1.0,4.81,40.70268,-73.98768,148,1.9070651474370905,f,Private room
787,1.0,53.0,1.0,5.0,40.81213,-73.9538,119,11.89570621725287,f,Private room
788,2.0,115.0,1.0,4.88,40.7074,-73.94605,22,5.08894867523164,f,Private room
789,2.0,95.0,5.0,4.57,40.82031481940737,-73.95404833355482,72,12.738489934395181,f,Private room
790,1.0,39.0,1.0,4.61,40.79016,-73.95092,335,9.781172099093464,f,Shared room
793,2.0,55.0,2.0,4.71,40.68593,-73.93254,363,6.8735591085065995,f,Private room
795,2.0,95.0,2.0,4.7,40.7203,-73.93965,107,5.656260259093229,f,Entire home/apt
796,3.0,90.0,14.0,4.74,40.81061,-73.94505,304,12.034342599944589,f,Entire home/apt
797,1.0,45.0,4.0,4.95,40.64849853515625,-74.0079345703125,276,7.1438354444640035,f,Private room
799,2.0,95.0,1.0,4.69,40.70269,-73.9873,93,1.9324713276349916,f,Entire home/apt
800,1.0,105.0,2.0,4.81,40.73024,-73.98147,221,2.840854584982748,t,Private room
802,2.0,113.0,2.0,4.79,40.70875,-73.91654,331,7.554566253381192,f,Private room
803,2.0,228.0,29.0,4.89,40.7826,-73.97451,167,8.210197845212834,f,Entire home/apt
805,3.0,1000.0,17.0,4.89,40.79296,-73.96499,364,9.567284580852599,f,Entire home/apt
808,3.0,288.0,1.0,4.81,40.71802,-73.95886,146,4.017623656999582,f,Entire home/apt
809,1.0,125.0,1.0,4.86,40.85401,-73.93292,365,16.872272940154637,f,Private room
810,1.0,65.0,3.0,4.63,40.73339,-73.95413,283,4.939307904768534,f,Private room
814,1.0,75.0,9.0,4.68,40.79963,-73.95506,197,10.573326193305705,f,Private room
816,12.0,750.0,2.0,4.66,40.74322,-73.98362,365,3.8803455158080893,f,Entire home/apt
817,4.0,350.0,4.0,4.69,40.70218,-73.98719,365,1.9732249473509387,f,Private room
818,2.0,110.0,2.0,4.86,40.8524,-73.78768,60,24.065307892576925,f,Entire home/apt
822,4.0,100.0,21.0,4.57,40.76514,-73.88991,243,11.386520280487057,f,Entire home/apt
823,3.0,100.0,7.0,4.86,40.82405,-73.94,362,13.569544691610893,f,Entire home/apt
824,1.0,79.0,3.0,4.84,40.69063,-73.92466,145,7.285033479303334,f,Private room
825,2.0,300.0,3.0,4.08,40.6947,-73.99525,363,2.200464483840603,f,Entire home/apt
826,2.0,78.0,3.0,4.42,40.75725,-73.91811,313,8.908752916193107,f,Entire home/apt
830,4.0,110.0,1.0,4.7,40.64943,-73.93557,364,9.210114270148836,f,Entire home/apt
833,2.0,120.0,2.0,4.85,40.6934,-73.97319,336,3.5036584912191255,f,Entire home/apt
834,2.0,227.0,1.0,5.0,40.78779,-73.97884,100,8.654729861619618,f,Entire home/apt
835,2.0,111.0,4.0,4.89,40.68921,-73.97261,137,3.8430192802008496,f,Entire home/apt
837,2.0,169.0,4.0,4.66,40.80558,-73.94497,293,11.534055341043127,f,Entire home/apt
839,2.0,165.0,2.0,4.56,40.80825,-73.94124,365,11.940738712890978,t,Private room
841,2.0,175.0,2.0,4.32,40.8066,-73.94861,173,11.503491800884952,f,Entire home/apt
842,2.0,11078.0,2.0,4.67,40.74936,-73.97196,83,4.982556790637059,f,Private room
844,3.0,240.0,11.0,4.8,40.78566,-73.97271,346,8.581246948791483,f,Entire home/apt
846,2.0,150.0,2.0,4.84,40.59262,-73.78894,365,22.665330381671307,f,Entire home/apt
848,4.0,90.0,3.0,4.53,40.69543,-73.82596,230,15.299238494349526,f,Entire home/apt
850,2.0,181.0,2.0,4.63,40.74191,-73.99395,365,3.4004256396105492,f,Private room
853,3.0,311.0,11.0,4.81,40.78687,-73.9746,356,8.658522347077852,f,Entire home/apt
854,3.0,232.0,11.0,4.89,40.78741,-73.97321,336,8.751973216831969,f,Entire home/apt
855,6.0,258.0,2.0,4.68,40.69235,-73.96938,347,3.830379684843282,f,Entire home/apt
860,2.0,160.0,4.0,4.9,40.76472,-73.9264,172,8.85528586144547,f,Entire home/apt
864,2.0,220.0,1.0,4.81,40.64488,-73.97254,117,8.055189986210083,f,Private room
865,1.0,94.0,3.0,4.84,40.78255,-73.97922,188,8.085316791244706,f,Private room
866,2.0,135.0,5.0,4.0,40.77674,-73.95164,365,8.464435010477926,t,Private room
867,2.0,292.0,2.0,4.88,40.80658,-73.94932,291,11.476463984159052,f,Private room
871,1.0,53.0,2.0,4.73,40.82144,-73.95481,60,12.834353698203826,f,Private room
872,2.0,88.0,1.0,5.0,40.8769982,-73.88626049999999,359,20.863207029423744,f,Entire home/apt
873,1.0,64.0,2.0,4.62,40.7456,-73.948,271,6.103983194479483,f,Private room
874,2.0,88.0,9.0,4.65,40.82102,-73.92702,52,13.757027274226692,f,Private room
875,3.0,437.0,2.0,4.88,40.72154,-73.98174,347,2.2684241632735636,f,Entire home/apt
876,1.0,47.0,8.0,4.9,40.695,-73.91197,336,8.169027144440339,f,Private room
877,1.0,93.0,1.0,4.77,40.81349,-73.95326,274,12.053022220612334,t,Private room
879,2.0,62.0,5.0,4.77,40.72547,-73.90248,173,8.839867740895269,f,Private room
880,2.0,138.0,21.0,4.59,40.76359,-73.891,330,11.219964903569819,f,Entire home/apt
881,1.0,76.0,4.0,4.58,40.75608,-73.91768,335,8.867561439710391,f,Private room
882,1.0,67.0,2.0,5.0,40.72424,-73.93964,161,5.738512982656659,f,Private room
883,3.0,120.0,5.0,4.79,40.68089,-73.93557,128,6.913997462066875,f,Entire home/apt
884,6.0,663.0,2.0,4.91,40.74460983276367,-73.99671936035156,97,3.630594069684491,f,Entire home/apt
885,1.0,61.0,27.0,4.41,40.65916,-73.95043,365,7.579350181042527,t,Private room
886,2.0,81.0,4.0,4.81,40.75533122045313,-73.81783313404458,130,16.54832006488336,f,Private room
892,4.0,90.0,7.0,4.87,40.81341,-73.90544,234,14.038691498867033,f,Private room
893,4.0,150.0,1.0,4.83,40.67071,-73.95409,321,6.402751724082719,f,Entire home/apt
895,6.0,250.0,1.0,4.88,40.67876,-73.99208,274,3.9555711322466935,f,Entire home/apt
897,1.0,80.0,2.0,4.86,40.66786,-73.98938,365,5.1825044850178,f,Private room
898,6.0,212.0,10.0,4.31,40.76322,-73.99226,365,5.732804486259283,f,Entire home/apt
899,2.0,101.0,1.0,4.8,40.64944,-73.95562,364,8.220859722624793,f,Private room
900,2.0,185.0,2.0,4.55,40.71819,-73.95541,237,4.308087725427242,f,Entire home/apt
901,6.0,250.0,5.0,4.48,40.81367,-73.94426,267,12.370703911040136,f,Entire home/apt
902,2.0,450.0,6.0,4.51,40.7673,-73.97026,180,6.774693531080604,f,Entire home/apt
903,2.0,160.0,2.0,4.68,40.72784,-73.98849,217,2.2371797820578503,f,Entire home/apt
904,4.0,200.0,3.0,4.86,40.68683,-73.92891,173,7.109391293447711,f,Entire home/apt
905,4.0,599.0,1.0,4.91,40.77451,-73.9574,270,7.998039383585012,f,Entire home/apt
908,2.0,167.0,1.0,4.96,40.79541,-73.97562,13,9.543636938021722,f,Private room
911,2.0,200.0,5.0,4.88,40.70931,-73.95011,305,4.7273708621519255,f,Entire home/apt
912,4.0,198.0,1.0,5.0,40.72247,-73.999,314,1.2340920107460414,f,Entire home/apt
914,2.0,115.0,3.0,5.0,40.7071882320667,-73.92235977266616,164,7.078012431325765,f,Entire home/apt
916,5.0,158.0,13.0,4.4,40.74405,-73.91594,177,8.351092016224923,f,Entire home/apt
917,2.0,119.0,1.0,4.8,40.65482,-74.01142,358,6.455194714963105,f,Entire home/apt
920,4.0,391.0,2.0,5.0,40.738,-73.99915,336,2.869039541828497,f,Entire home/apt
921,3.0,300.0,1.0,5.0,40.74726,-73.99952,120,3.878580987866857,f,Entire home/apt
923,1.0,150.0,2.0,4.97,40.80352,-73.96551,364,10.656470267171404,f,Private room
925,2.0,144.0,1.0,4.8,40.65715,-73.94925,332,7.816796976064882,f,Private room
928,2.0,135.0,3.0,4.66,40.69093,-73.90366,365,8.962358726494449,f,Entire home/apt
929,2.0,175.0,1.0,4.9,40.68768,-73.99097,211,3.0604063829633796,f,Entire home/apt
930,2.0,199.0,3.0,4.91,40.68821,-73.98371,74,3.31184100729469,f,Entire home/apt
931,4.0,159.0,5.0,4.88,40.68686,-73.9371,192,6.4826947827186885,f,Entire home/apt
932,2.0,192.0,2.0,4.7,40.74274,-73.97759,305,4.107798614314684,f,Entire home/apt
933,2.0,73.0,2.0,4.68,40.58447,-73.94211,87,15.246701124746583,f,Private room
935,2.0,155.0,2.0,4.92,40.71481,-73.96006,256,3.8801661005565307,f,Entire home/apt
936,1.0,125.0,3.0,4.95,40.721778869628906,-73.9961929321289,166,1.303115037521226,f,Private room
937,2.0,104.0,11.0,4.7,40.66549,-73.98642,65,5.506344056946859,f,Private room
938,2.0,60.0,10.0,4.55,40.71705,-73.9576,306,4.108724103403122,f,Private room
939,2.0,80.0,2.0,4.64,40.72308,-73.73825,365,22.596052525276658,f,Private room
941,2.0,110.0,26.0,4.74,40.749454498291016,-73.9964828491211,274,4.162028098583608,f,Entire home/apt
942,2.0,103.0,26.0,4.61,40.7491455078125,-73.99618530273438,132,4.133272627205894,f,Entire home/apt
